FileName,Sequence number,Primal emotion,Primal emotion value,Calmness value,Anger value,Joy value,Sadness value,Energy Point,Time,Starting time of the talk,End time of the talk,Channel,Status
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,163,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:08:04.7,00:08:06.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,164,3,7,2,1,7,4,10,2022/12/28/14:05:29,00:08:10.3,00:08:11.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,165,3,7,4,2,7,4,20,2022/12/28/14:05:29,00:08:14.3,00:08:16.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,166,3,10,2,2,10,4,19,2022/12/28/14:05:29,00:08:17.2,00:08:17.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,167,3,7,2,1,7,4,9,2022/12/28/14:05:29,00:08:22.1,00:08:23.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,168,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:08:23.7,00:08:24.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,169,3,10,2,1,10,4,15,2022/12/28/14:05:29,00:08:25.6,00:08:26.9,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,170,3,10,4,1,10,4,20,2022/12/28/14:05:29,00:08:27.5,00:08:29.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,171,3,7,4,1,7,4,12,2022/12/28/14:05:29,00:08:30.1,00:08:31.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,172,3,10,4,2,10,4,20,2022/12/28/14:05:29,00:08:32.5,00:08:36.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,173,3,10,2,1,10,9,10,2022/12/28/14:05:29,00:08:40.5,00:08:41.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,174,3,7,2,2,7,4,14,2022/12/28/14:05:29,00:08:42.1,00:08:43.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,175,3,7,2,1,7,4,18,2022/12/28/14:05:29,00:08:43.7,00:08:45.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,176,3,7,2,1,7,4,0,2022/12/28/14:05:29,00:08:46.7,00:08:47.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,177,3,7,2,1,7,4,17,2022/12/28/14:05:29,00:08:47.4,00:08:48.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,178,4,10,4,1,2,10,4,2022/12/28/14:05:29,00:08:49.2,00:08:49.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,179,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:08:50.1,00:08:51.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,180,3,10,4,2,10,4,20,2022/12/28/14:05:29,00:08:52.2,00:08:54.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,181,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:08:56.8,00:08:59.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,182,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:09:00.1,00:09:02.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,183,3,10,4,2,10,4,20,2022/12/28/14:05:29,00:09:03.1,00:09:06.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,184,4,9,0,1,7,9,20,2022/12/28/14:05:29,00:09:07.9,00:09:08.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,185,3,7,4,1,7,4,20,2022/12/28/14:05:29,00:09:08.8,00:09:09.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,186,3,10,4,2,10,4,20,2022/12/28/14:05:29,00:09:10.5,00:09:17.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,187,3,10,4,1,10,4,20,2022/12/28/14:05:29,00:09:17.9,00:09:19.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,188,3,10,2,2,10,2,20,2022/12/28/14:05:29,00:09:20.9,00:09:21.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,189,3,10,4,1,10,4,20,2022/12/28/14:05:29,00:09:22.2,00:09:23.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,190,3,10,2,2,10,2,20,2022/12/28/14:05:29,00:09:25.0,00:09:26.2,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,191,3,10,2,2,10,2,20,2022/12/28/14:05:29,00:09:28.1,00:09:28.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,192,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:09:30.3,00:09:32.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,193,3,7,2,2,7,4,20,2022/12/28/14:05:29,00:09:33.5,00:09:35.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,194,4,4,2,2,2,4,20,2022/12/28/14:05:29,00:09:36.3,00:09:36.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,195,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:09:37.0,00:09:38.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,196,3,10,4,1,10,4,20,2022/12/28/14:05:29,00:09:39.4,00:09:40.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,197,3,10,2,2,10,2,20,2022/12/28/14:05:29,00:09:42.1,00:09:42.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,198,3,7,2,2,7,4,20,2022/12/28/14:05:29,00:09:44.3,00:09:47.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,199,3,10,2,2,10,2,20,2022/12/28/14:05:29,00:09:49.3,00:09:53.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,200,3,7,2,2,7,4,20,2022/12/28/14:05:29,00:09:54.2,00:09:54.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,201,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:09:55.7,00:10:00.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,202,3,7,2,1,7,4,20,2022/12/28/14:05:29,00:10:01.9,00:10:02.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,203,4,10,1,1,7,10,20,2022/12/28/14:05:29,00:10:03.3,00:10:03.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,204,3,10,2,2,10,2,20,2022/12/28/14:05:29,00:10:05.0,00:10:06.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,205,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:10:07.1,00:10:09.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,206,3,10,2,2,10,0,20,2022/12/28/14:05:29,00:10:10.9,00:10:11.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,207,3,7,2,2,7,2,20,2022/12/28/14:05:29,00:10:12.8,00:10:13.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,208,3,7,4,2,7,4,18,2022/12/28/14:05:29,00:10:16.6,00:10:17.2,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,209,3,7,2,1,7,2,20,2022/12/28/14:05:29,00:10:19.0,00:10:20.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,210,3,10,2,1,10,2,20,2022/12/28/14:05:29,00:10:21.3,00:10:22.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,211,3,7,2,1,7,4,20,2022/12/28/14:05:29,00:10:22.5,00:10:24.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,212,4,10,1,1,7,10,19,2022/12/28/14:05:29,00:10:25.1,00:10:25.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,213,3,10,4,2,10,4,20,2022/12/28/14:05:29,00:10:28.1,00:10:30.2,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,214,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:10:32.6,00:10:33.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,215,3,10,2,2,10,2,20,2022/12/28/14:05:29,00:10:34.3,00:10:40.2,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,216,3,7,4,1,7,4,20,2022/12/28/14:05:29,00:10:40.5,00:10:42.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,217,3,10,4,2,10,4,20,2022/12/28/14:05:29,00:10:43.7,00:10:44.9,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,218,3,10,4,2,10,4,20,2022/12/28/14:05:29,00:10:45.4,00:10:48.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,219,4,10,1,1,2,10,20,2022/12/28/14:05:29,00:10:48.9,00:10:49.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,220,3,7,2,2,7,2,20,2022/12/28/14:05:29,00:10:49.7,00:10:50.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,221,3,10,4,2,10,4,20,2022/12/28/14:05:29,00:10:51.6,00:10:54.9,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,222,3,10,4,2,10,4,20,2022/12/28/14:05:29,00:10:55.4,00:10:59.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,223,3,10,2,2,10,2,20,2022/12/28/14:05:29,00:11:00.2,00:11:00.9,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,224,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:11:02.6,00:11:03.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,225,3,7,2,2,7,4,20,2022/12/28/14:05:29,00:11:04.1,00:11:04.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,226,3,7,2,2,7,4,20,2022/12/28/14:05:29,00:11:05.4,00:11:05.9,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,227,3,7,2,2,7,4,20,2022/12/28/14:05:29,00:11:07.2,00:11:07.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,228,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:11:08.3,00:11:09.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,229,3,10,4,2,10,4,20,2022/12/28/14:05:29,00:11:10.3,00:11:12.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,230,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:11:15.1,00:11:17.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,231,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:11:17.9,00:11:19.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,232,3,10,2,1,10,2,20,2022/12/28/14:05:29,00:11:20.1,00:11:20.9,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,233,3,10,7,2,10,4,20,2022/12/28/14:05:29,00:11:21.7,00:11:24.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,234,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:11:25.4,00:11:27.2,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,235,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:11:28.2,00:11:30.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,236,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:11:31.0,00:11:32.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,237,3,10,4,1,10,4,20,2022/12/28/14:05:29,00:11:34.8,00:11:35.9,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,238,3,7,2,1,7,4,20,2022/12/28/14:05:29,00:11:36.9,00:11:37.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,239,3,10,2,1,10,2,20,2022/12/28/14:05:29,00:11:38.8,00:11:40.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,240,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:11:41.7,00:11:43.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,241,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:11:45.1,00:11:46.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,242,3,10,0,1,10,10,16,2022/12/28/14:05:29,00:11:48.7,00:11:49.2,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,243,3,7,2,2,7,4,20,2022/12/28/14:05:29,00:11:50.4,00:11:52.9,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,244,3,7,2,1,7,4,16,2022/12/28/14:05:29,00:11:54.0,00:11:54.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,245,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:11:55.1,00:11:56.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,246,3,10,1,1,10,9,20,2022/12/28/14:05:29,00:11:57.7,00:11:58.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,247,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:12:00.3,00:12:01.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,248,3,7,2,1,7,4,20,2022/12/28/14:05:29,00:12:02.1,00:12:03.2,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,249,3,7,2,1,7,4,20,2022/12/28/14:05:29,00:12:03.5,00:12:04.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,250,3,7,4,2,7,4,20,2022/12/28/14:05:29,00:12:05.6,00:12:06.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,251,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:12:06.9,00:12:08.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,252,3,10,4,1,10,4,20,2022/12/28/14:05:29,00:12:08.6,00:12:10.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,253,3,10,0,2,10,2,20,2022/12/28/14:05:29,00:12:11.0,00:12:12.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,254,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:12:12.9,00:12:15.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,255,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:12:16.2,00:12:17.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,256,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:12:18.3,00:12:20.9,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,257,4,9,0,1,7,9,10,2022/12/28/14:05:29,00:12:21.8,00:12:22.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,258,3,7,2,1,7,4,20,2022/12/28/14:05:29,00:12:22.8,00:12:23.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,259,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:12:23.4,00:12:25.2,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,260,3,7,2,1,7,4,12,2022/12/28/14:05:29,00:12:26.1,00:12:26.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,261,3,7,4,1,7,4,8,2022/12/28/14:05:29,00:12:26.9,00:12:28.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,262,3,10,2,1,10,4,17,2022/12/28/14:05:29,00:12:29.3,00:12:30.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,263,3,10,4,1,10,4,12,2022/12/28/14:05:29,00:12:31.5,00:12:32.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,264,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:12:34.3,00:12:35.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,265,3,7,2,2,7,4,20,2022/12/28/14:05:29,00:12:37.0,00:12:37.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,266,3,7,2,2,7,2,11,2022/12/28/14:05:29,00:12:41.3,00:12:42.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,267,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:12:42.6,00:12:44.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,268,3,7,2,1,7,4,20,2022/12/28/14:05:29,00:12:45.5,00:12:47.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,269,3,7,4,1,7,4,20,2022/12/28/14:05:29,00:12:48.6,00:12:49.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,270,3,7,2,1,7,4,20,2022/12/28/14:05:29,00:12:52.1,00:12:52.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,271,3,7,2,2,7,4,20,2022/12/28/14:05:29,00:12:53.0,00:12:57.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,272,3,7,1,1,7,3,-18,2022/12/28/14:05:29,00:13:01.3,00:13:01.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,273,3,7,1,1,7,3,-20,2022/12/28/14:05:29,00:13:04.7,00:13:05.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,274,3,7,2,2,7,4,18,2022/12/28/14:05:29,00:13:05.6,00:13:06.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,275,3,7,2,1,7,4,14,2022/12/28/14:05:29,00:13:10.4,00:13:12.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,276,3,7,4,1,7,4,20,2022/12/28/14:05:29,00:13:15.8,00:13:17.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,277,3,7,4,1,7,4,20,2022/12/28/14:05:29,00:13:18.4,00:13:19.9,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,278,3,10,2,1,10,9,10,2022/12/28/14:05:29,00:13:22.2,00:13:23.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,279,3,7,2,2,7,4,20,2022/12/28/14:05:29,00:13:23.8,00:13:24.2,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,280,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:13:24.7,00:13:26.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,281,3,7,4,1,7,4,20,2022/12/28/14:05:29,00:13:30.0,00:13:32.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,282,3,10,4,1,10,4,20,2022/12/28/14:05:29,00:13:35.1,00:13:36.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,283,3,7,2,2,7,4,20,2022/12/28/14:05:29,00:13:37.3,00:13:37.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,284,3,7,2,1,7,4,-2,2022/12/28/14:05:29,00:13:38.0,00:13:38.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,285,3,10,2,2,10,2,20,2022/12/28/14:05:29,00:13:39.6,00:13:44.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,286,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:13:45.1,00:13:46.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,287,3,10,7,2,10,4,20,2022/12/28/14:05:29,00:13:47.2,00:13:51.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,288,4,9,1,1,7,9,-20,2022/12/28/14:05:29,00:13:52.1,00:13:52.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,289,3,7,2,2,7,4,20,2022/12/28/14:05:29,00:13:54.0,00:13:57.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,290,3,7,2,2,7,4,20,2022/12/28/14:05:29,00:13:58.1,00:14:00.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,291,1,10,10,1,7,4,20,2022/12/28/14:05:29,00:14:01.5,00:14:03.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,292,3,7,2,2,7,4,20,2022/12/28/14:05:29,00:14:04.8,00:14:05.2,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,293,3,10,2,1,10,4,18,2022/12/28/14:05:29,00:14:05.7,00:14:06.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,294,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:14:07.2,00:14:07.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,295,3,10,4,2,10,4,8,2022/12/28/14:05:29,00:14:08.1,00:14:08.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,296,3,7,2,1,7,3,-7,2022/12/28/14:05:29,00:14:10.4,00:14:10.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,297,3,7,2,1,7,4,20,2022/12/28/14:05:29,00:14:11.5,00:14:12.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,298,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:14:14.4,00:14:15.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,299,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:14:16.4,00:14:18.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,300,4,3,1,1,2,3,4,2022/12/28/14:05:29,00:14:21.7,00:14:22.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,301,4,10,1,1,7,10,10,2022/12/28/14:05:29,00:14:24.1,00:14:24.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,302,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:14:28.2,00:14:33.2,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,303,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:14:34.1,00:14:40.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,304,3,7,2,2,7,4,20,2022/12/28/14:05:29,00:14:41.5,00:14:42.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,305,3,7,4,2,7,4,20,2022/12/28/14:05:29,00:14:43.4,00:14:46.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,306,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:14:47.6,00:14:50.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,307,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:14:51.1,00:14:53.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,308,3,10,4,2,10,4,20,2022/12/28/14:05:29,00:14:54.1,00:14:56.9,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,309,3,10,2,2,10,4,17,2022/12/28/14:05:29,00:14:57.4,00:14:59.8,1,OK
