FileName,Sequence number,Primal emotion,Primal emotion value,Calmness value,Anger value,Joy value,Sadness value,Energy Point,Time,Starting time of the talk,End time of the talk,Channel,Status
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,163,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:08:20.5,00:08:24.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,164,4,10,0,1,7,10,4,2022/12/28/14:05:29,00:08:25.2,00:08:26.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,165,3,7,4,1,7,4,3,2022/12/28/14:05:29,00:08:27.3,00:08:28.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,166,3,10,2,1,10,4,8,2022/12/28/14:05:29,00:08:28.8,00:08:29.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,167,3,10,1,1,10,9,12,2022/12/28/14:05:29,00:08:29.9,00:08:30.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,168,3,10,2,1,10,4,11,2022/12/28/14:05:29,00:08:31.4,00:08:32.9,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,169,3,7,2,2,7,4,20,2022/12/28/14:05:29,00:08:33.3,00:08:36.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,170,3,7,2,2,7,4,20,2022/12/28/14:05:29,00:08:36.9,00:08:37.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,171,3,10,2,2,10,4,16,2022/12/28/14:05:29,00:08:38.1,00:08:44.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,172,3,10,4,2,10,4,14,2022/12/28/14:05:29,00:08:44.6,00:08:50.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,173,3,10,2,2,10,4,9,2022/12/28/14:05:29,00:08:50.9,00:08:53.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,174,3,10,2,2,10,4,16,2022/12/28/14:05:29,00:08:55.2,00:09:06.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,175,3,10,4,2,10,4,12,2022/12/28/14:05:29,00:09:06.6,00:09:10.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,176,3,7,2,1,7,4,12,2022/12/28/14:05:29,00:09:11.0,00:09:11.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,177,3,7,2,2,7,4,15,2022/12/28/14:05:29,00:09:11.9,00:09:15.2,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,178,3,7,2,2,7,4,9,2022/12/28/14:05:29,00:09:16.2,00:09:19.2,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,179,3,7,2,1,7,4,19,2022/12/28/14:05:29,00:09:19.6,00:09:20.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,180,3,10,2,2,10,4,13,2022/12/28/14:05:29,00:09:20.3,00:09:23.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,181,3,7,2,1,7,4,20,2022/12/28/14:05:29,00:09:25.0,00:09:26.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,182,3,7,2,1,7,4,11,2022/12/28/14:05:29,00:09:26.9,00:09:28.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,183,3,10,4,2,10,4,20,2022/12/28/14:05:29,00:09:29.5,00:09:32.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,184,3,10,2,2,10,4,16,2022/12/28/14:05:29,00:09:33.7,00:09:35.9,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,185,3,10,2,1,10,4,12,2022/12/28/14:05:29,00:09:40.4,00:09:41.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,186,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:09:42.4,00:09:45.2,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,187,3,10,4,1,10,4,20,2022/12/28/14:05:29,00:09:45.5,00:09:46.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,188,3,10,2,1,10,4,16,2022/12/28/14:05:29,00:09:48.5,00:09:49.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,189,3,10,2,1,10,4,11,2022/12/28/14:05:29,00:09:51.4,00:09:52.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,190,3,7,2,1,7,4,12,2022/12/28/14:05:29,00:09:53.0,00:09:55.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,191,4,10,1,1,2,10,2,2022/12/28/14:05:29,00:09:55.4,00:09:55.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,192,3,10,4,2,10,4,10,2022/12/28/14:05:29,00:09:56.2,00:09:58.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,193,3,10,2,1,10,4,14,2022/12/28/14:05:29,00:10:00.0,00:10:01.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,194,4,10,1,1,7,10,-3,2022/12/28/14:05:29,00:10:02.6,00:10:03.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,195,3,10,2,2,10,4,13,2022/12/28/14:05:29,00:10:04.4,00:10:06.9,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,196,3,10,2,1,10,4,11,2022/12/28/14:05:29,00:10:07.4,00:10:08.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,197,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:10:10.4,00:10:11.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,198,3,10,2,1,10,4,-1,2022/12/28/14:05:29,00:10:12.7,00:10:13.2,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,199,3,7,2,1,7,4,15,2022/12/28/14:05:29,00:10:13.8,00:10:15.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,200,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:10:17.5,00:10:18.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,201,3,7,4,1,7,3,3,2022/12/28/14:05:29,00:10:18.9,00:10:19.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,202,3,10,2,1,10,9,13,2022/12/28/14:05:29,00:10:19.7,00:10:20.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,203,3,10,4,1,10,4,20,2022/12/28/14:05:29,00:10:20.6,00:10:22.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,204,3,7,2,1,7,4,16,2022/12/28/14:05:29,00:10:23.5,00:10:24.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,205,3,7,2,1,7,4,12,2022/12/28/14:05:29,00:10:24.9,00:10:26.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,206,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:10:26.5,00:10:27.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,207,4,10,4,1,7,10,-10,2022/12/28/14:05:29,00:10:29.3,00:10:29.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,208,3,7,2,1,7,4,-20,2022/12/28/14:05:29,00:10:30.1,00:10:30.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,209,3,10,2,1,10,4,14,2022/12/28/14:05:29,00:10:32.2,00:10:33.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,210,3,10,0,1,10,3,10,2022/12/28/14:05:29,00:10:34.3,00:10:35.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,211,3,7,2,1,7,4,14,2022/12/28/14:05:29,00:10:36.5,00:10:37.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,212,3,10,2,2,10,4,17,2022/12/28/14:05:29,00:10:38.2,00:10:39.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,213,3,10,4,2,10,4,20,2022/12/28/14:05:29,00:10:39.4,00:10:44.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,214,4,10,1,1,7,10,-3,2022/12/28/14:05:29,00:10:44.4,00:10:44.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,215,3,10,2,1,10,4,5,2022/12/28/14:05:29,00:10:45.7,00:10:47.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,216,3,10,2,1,10,4,1,2022/12/28/14:05:29,00:10:50.3,00:10:51.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,217,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:10:51.6,00:10:55.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,218,3,10,2,1,10,4,18,2022/12/28/14:05:29,00:10:55.3,00:10:57.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,219,3,7,1,1,7,3,20,2022/12/28/14:05:29,00:10:57.9,00:10:58.2,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,220,4,10,0,1,7,10,-5,2022/12/28/14:05:29,00:11:00.1,00:11:00.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,221,3,7,2,1,7,3,17,2022/12/28/14:05:29,00:11:00.8,00:11:01.2,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,222,3,10,4,2,10,4,19,2022/12/28/14:05:29,00:11:01.6,00:11:04.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,223,3,10,2,2,10,4,19,2022/12/28/14:05:29,00:11:05.4,00:11:09.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,224,4,4,2,1,2,4,7,2022/12/28/14:05:29,00:11:09.7,00:11:10.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,225,3,7,1,1,7,3,3,2022/12/28/14:05:29,00:11:10.5,00:11:10.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,226,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:11:13.2,00:11:15.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,227,3,10,2,1,10,4,13,2022/12/28/14:05:29,00:11:16.2,00:11:17.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,228,3,10,2,2,10,4,13,2022/12/28/14:05:29,00:11:17.9,00:11:22.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,229,3,10,2,1,10,4,19,2022/12/28/14:05:29,00:11:23.0,00:11:24.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,230,3,10,2,2,10,4,14,2022/12/28/14:05:29,00:11:24.9,00:11:27.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,231,3,10,2,1,10,4,11,2022/12/28/14:05:29,00:11:27.7,00:11:29.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,232,3,10,2,2,10,4,16,2022/12/28/14:05:29,00:11:29.7,00:11:32.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,233,3,7,2,2,7,4,20,2022/12/28/14:05:29,00:11:33.1,00:11:36.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,234,3,10,2,2,10,4,13,2022/12/28/14:05:29,00:11:37.0,00:11:41.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,235,3,10,4,2,10,4,20,2022/12/28/14:05:29,00:11:42.5,00:11:46.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,236,3,10,4,2,10,4,11,2022/12/28/14:05:29,00:11:47.5,00:11:51.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,237,3,10,2,2,10,4,10,2022/12/28/14:05:29,00:11:52.3,00:11:54.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,238,3,7,4,1,7,4,12,2022/12/28/14:05:29,00:11:56.4,00:11:57.2,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,239,3,10,4,1,10,4,13,2022/12/28/14:05:29,00:11:57.7,00:11:59.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,240,3,10,1,1,10,9,13,2022/12/28/14:05:29,00:12:00.1,00:12:00.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,241,3,10,2,2,10,4,16,2022/12/28/14:05:29,00:12:01.2,00:12:02.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,242,3,10,2,2,10,4,15,2022/12/28/14:05:29,00:12:02.4,00:12:04.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,243,3,10,2,1,10,4,15,2022/12/28/14:05:29,00:12:04.9,00:12:06.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,244,3,10,2,2,10,4,10,2022/12/28/14:05:29,00:12:07.7,00:12:08.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,245,3,10,2,2,10,4,14,2022/12/28/14:05:29,00:12:09.5,00:12:10.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,246,4,10,0,1,2,10,-1,2022/12/28/14:05:29,00:12:10.9,00:12:11.2,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,247,3,10,2,2,10,4,13,2022/12/28/14:05:29,00:12:11.8,00:12:15.2,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,248,3,10,4,1,10,3,7,2022/12/28/14:05:29,00:12:16.0,00:12:16.9,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,249,3,10,4,2,10,4,14,2022/12/28/14:05:29,00:12:17.3,00:12:20.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,250,3,10,2,2,10,3,10,2022/12/28/14:05:29,00:12:21.2,00:12:22.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,251,3,7,4,2,7,4,16,2022/12/28/14:05:29,00:12:22.9,00:12:25.9,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,252,3,7,2,1,7,4,16,2022/12/28/14:05:29,00:12:26.3,00:12:28.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,253,3,7,2,2,7,4,13,2022/12/28/14:05:29,00:12:28.9,00:12:31.2,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,254,4,10,1,1,2,10,1,2022/12/28/14:05:29,00:12:31.7,00:12:32.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,255,3,7,2,1,7,4,16,2022/12/28/14:05:29,00:12:32.6,00:12:33.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,256,3,10,4,2,10,4,14,2022/12/28/14:05:29,00:12:33.4,00:12:36.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,257,3,7,2,2,7,4,4,2022/12/28/14:05:29,00:12:36.9,00:12:37.2,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,258,4,10,1,1,7,10,12,2022/12/28/14:05:29,00:12:37.5,00:12:39.2,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,259,3,10,4,2,10,4,20,2022/12/28/14:05:29,00:12:39.5,00:12:41.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,260,3,10,2,1,10,4,16,2022/12/28/14:05:29,00:12:42.0,00:12:44.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,261,3,10,2,2,10,4,13,2022/12/28/14:05:29,00:12:45.2,00:12:50.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,262,3,10,4,1,10,4,6,2022/12/28/14:05:29,00:12:50.7,00:12:51.9,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,263,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:12:53.1,00:12:55.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,264,3,10,2,1,10,4,6,2022/12/28/14:05:29,00:12:55.7,00:12:57.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,265,3,10,2,2,10,4,12,2022/12/28/14:05:29,00:12:58.1,00:13:00.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,266,4,9,2,2,7,9,-1,2022/12/28/14:05:29,00:13:02.1,00:13:05.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,267,3,10,2,1,10,4,2,2022/12/28/14:05:29,00:13:06.5,00:13:08.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,268,3,10,4,1,10,9,2,2022/12/28/14:05:29,00:13:10.5,00:13:11.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,269,3,10,0,1,10,9,5,2022/12/28/14:05:29,00:13:13.1,00:13:14.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,270,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:13:19.7,00:13:23.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,271,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:13:24.6,00:13:29.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,272,3,7,2,2,7,4,16,2022/12/28/14:05:29,00:13:29.4,00:13:29.9,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,273,3,10,2,2,10,4,18,2022/12/28/14:05:29,00:13:31.4,00:13:36.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,274,3,7,2,1,7,4,9,2022/12/28/14:05:29,00:13:36.6,00:13:37.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,275,3,10,2,2,10,4,13,2022/12/28/14:05:29,00:13:37.7,00:13:40.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,276,3,7,2,1,7,4,17,2022/12/28/14:05:29,00:13:40.3,00:13:42.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,277,3,7,2,2,7,4,16,2022/12/28/14:05:29,00:13:42.7,00:13:46.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,278,4,3,0,1,2,3,-4,2022/12/28/14:05:29,00:13:48.8,00:13:49.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,279,3,7,4,1,7,4,12,2022/12/28/14:05:29,00:13:50.1,00:13:51.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,280,3,10,4,2,10,4,20,2022/12/28/14:05:29,00:13:52.9,00:13:54.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,281,3,10,2,1,10,4,10,2022/12/28/14:05:29,00:13:54.9,00:13:56.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,282,3,10,2,2,10,4,6,2022/12/28/14:05:29,00:13:57.4,00:14:00.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,283,3,7,4,1,7,4,9,2022/12/28/14:05:29,00:14:00.7,00:14:02.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,284,3,7,2,2,7,4,7,2022/12/28/14:05:29,00:14:02.9,00:14:05.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,285,3,7,2,1,7,4,0,2022/12/28/14:05:29,00:14:06.0,00:14:07.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,286,3,10,2,1,10,4,7,2022/12/28/14:05:29,00:14:09.6,00:14:11.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,287,3,7,4,1,7,4,4,2022/12/28/14:05:29,00:14:12.3,00:14:13.9,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,288,3,7,2,1,7,4,12,2022/12/28/14:05:29,00:14:14.5,00:14:16.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,289,3,10,4,2,10,9,7,2022/12/28/14:05:29,00:14:16.5,00:14:18.9,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,290,3,7,4,1,7,4,15,2022/12/28/14:05:29,00:14:20.0,00:14:20.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,291,3,10,2,2,10,4,10,2022/12/28/14:05:29,00:14:20.8,00:14:23.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,292,4,10,1,1,2,10,-6,2022/12/28/14:05:29,00:14:26.2,00:14:26.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,293,4,10,0,1,2,10,0,2022/12/28/14:05:29,00:14:28.8,00:14:29.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,294,3,7,2,1,7,3,11,2022/12/28/14:05:29,00:14:32.4,00:14:32.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,295,4,9,4,1,2,9,9,2022/12/28/14:05:29,00:14:34.5,00:14:35.2,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,296,3,10,2,2,10,4,14,2022/12/28/14:05:29,00:14:36.0,00:14:38.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,297,4,10,0,1,2,10,-6,2022/12/28/14:05:29,00:14:39.0,00:14:39.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,298,3,7,4,1,7,3,-18,2022/12/28/14:05:29,00:14:41.8,00:14:42.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,299,3,10,2,1,10,9,-16,2022/12/28/14:05:29,00:14:49.0,00:14:49.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,300,3,10,0,1,10,3,14,2022/12/28/14:05:29,00:14:49.9,00:14:51.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,301,3,10,0,1,10,9,-6,2022/12/28/14:05:29,00:14:53.1,00:14:53.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1005_wav_channel1.wav,302,3,7,4,1,7,4,11,2022/12/28/14:05:29,00:14:56.0,00:14:57.6,1,OK
